customer_id,birth_year,marital_status,num_children,highest_education,occupation_category,tax_bracket,health_score,annual_salary,has_loan,has_insurance
4480,1960,Divorced,0,Bachelor,Blue Collar,22,68,46492.17,True,True
4481,1974,Married,0,High School,White Collar,32,74,69102.37,False,False
4482,1993,Divorced,0,Associate,White Collar,22,87,53354.9,True,True
4483,1984,Single,0,Associate,Blue Collar,22,73,50075.48,True,True
4484,1974,Divorced,2,Master,Professional,32,91,94398.21,True,True
4485,1981,Divorced,5,Master,White Collar,22,89,78976.62,True,True
4486,1954,Widowed,4,High School,Retired,0,71,1338.2,False,True
4487,1994,Single,0,Bachelor,Executive,24,69,220252.06,False,True
4488,1960,Married,2,Bachelor,White Collar,12,82,69652.25,False,True
4489,1975,Divorced,1,Master,White Collar,24,54,54420.7,True,True
4490,1980,Married,2,High School,Professional,32,83,118753.46,False,True
4491,1962,Married,1,High School,Executive,35,64,177506.94,False,True
4492,1977,Divorced,1,Associate,Self-Employed,12,87,104305.54,True,True
4493,1995,Single,0,Master,Executive,35,65,295210.45,True,False
4494,2005,Single,0,High School,Student,0,74,11380.71,False,False
4495,1997,Single,0,Associate,Executive,37,83,144606.06,True,False
4496,1997,Single,1,Doctorate,White Collar,22,85,88189.23,False,False
4497,1985,Divorced,1,Associate,White Collar,24,70,64902.88,False,True
4498,2006,Single,0,Associate,Student,0,77,14367.47,False,False
4499,1976,Single,0,Doctorate,Professional,24,84,163161.7,False,False
4500,1997,Married,4,High School,Self-Employed,22,89,97315.26,False,True
4501,1956,Widowed,1,High School,Retired,0,67,1687.44,False,True
4502,2002,Single,0,High School,Blue Collar,10,74,40843.72,False,True
4503,1956,Divorced,1,Associate,Retired,0,57,4087.87,False,False
4504,1944,Widowed,3,High School,Retired,0,71,1852.88,False,True
4505,1992,Single,1,High School,Professional,35,86,111062.1,False,True
4506,1981,Married,0,High School,Blue Collar,12,77,46454.9,False,False
4507,1944,Widowed,4,Associate,Retired,0,59,516.47,False,False
4508,1982,Married,1,Master,Executive,35,94,264028.69,False,True
4509,1991,Single,0,Bachelor,White Collar,24,57,44657.83,False,True
4510,1993,Single,1,Bachelor,Executive,24,87,272436.63,True,True
4511,1949,Widowed,3,Master,Retired,10,71,2898.84,False,False
4512,1960,Married,0,Bachelor,Executive,37,76,132627.49,False,False
4513,1988,Married,2,Bachelor,White Collar,22,69,78504.41,False,True
4514,1955,Widowed,1,High School,Retired,0,69,3589.23,True,True
4515,1978,Married,2,Associate,Professional,22,78,88550.6,True,True
4516,1990,Single,1,High School,White Collar,32,77,41650.21,False,True
4517,1959,Widowed,3,Associate,Retired,0,53,2340.56,False,True
4518,1964,Divorced,2,Master,Professional,22,89,117136.45,True,False
4519,1969,Divorced,3,High School,White Collar,32,80,46730.52,True,True
4520,1974,Married,1,High School,Professional,32,75,109312.43,False,True
4521,1986,Divorced,0,Master,White Collar,22,78,73266.76,True,True
4522,1998,Single,1,Doctorate,Executive,24,96,301948.21,True,False
4523,1972,Married,0,Bachelor,Professional,24,66,139818.96,True,False
4524,1942,Widowed,2,High School,Retired,10,58,560.82,False,True
4525,1993,Single,0,Bachelor,White Collar,12,87,75108.84,False,False
4526,1956,Divorced,3,High School,Retired,0,75,2137.19,False,False
4527,1991,Single,0,Bachelor,Blue Collar,22,68,44647.87,True,False
4528,1994,Single,1,Bachelor,Blue Collar,22,89,35621.37,False,True
4529,2002,Single,0,Bachelor,White Collar,22,83,76896.34,False,True
4530,1989,Divorced,4,High School,Self-Employed,32,68,108811.09,True,True
4531,1995,Married,1,Master,Professional,24,83,101262.73,False,True
4532,1948,Married,2,High School,Retired,12,73,124.98,False,True
4533,1992,Married,3,High School,Professional,22,77,112640.49,True,True
4534,2004,Married,1,Bachelor,Student,0,84,16355.87,False,False
4535,1978,Married,1,Associate,Self-Employed,24,81,97334.19,True,False
4536,1976,Married,4,Associate,White Collar,22,84,52613.59,False,False
4537,1993,Single,0,Associate,Professional,24,79,137645.85,True,True
4538,1992,Single,3,High School,Executive,35,75,189948.16,False,True
4539,2002,Single,0,High School,Professional,24,82,105683.12,False,True
4540,2002,Single,0,Bachelor,Blue Collar,10,92,32501.19,True,False
4541,2002,Single,0,High School,Professional,24,86,74246.93,False,True
4542,1984,Single,0,Doctorate,Self-Employed,24,73,109512.77,False,False
4543,2001,Single,0,Bachelor,Professional,24,80,139115.48,False,False
4544,1979,Married,0,Master,Executive,32,92,261494.31,False,False
4545,1988,Married,4,Master,Executive,32,85,290759.32,False,True
4546,1947,Widowed,2,Bachelor,Retired,0,70,2350.41,False,True
4547,1959,Married,1,High School,Retired,10,83,2638.07,False,False
4548,2002,Single,1,Master,Professional,32,74,136683.9,False,False
4549,2007,Single,0,Associate,Student,10,84,11194.44,False,False
4550,1979,Divorced,2,High School,Blue Collar,12,94,28076.64,False,False
4551,1937,Widowed,3,Associate,Retired,0,73,3743.59,False,True
4552,1988,Married,1,High School,Self-Employed,22,93,40702.81,False,True
4553,1995,Married,0,Bachelor,Blue Collar,12,78,59290.15,True,False
4554,2002,Married,0,Doctorate,Executive,32,75,298611.31,False,False
4555,1954,Widowed,0,Associate,Retired,0,82,463.14,False,False
4556,2005,Single,0,High School,Student,0,62,8854.2,True,True
4557,1973,Married,2,High School,White Collar,32,76,69484.72,False,True
4558,1999,Married,0,High School,Professional,24,90,108056.66,True,False
4559,1981,Married,2,High School,Executive,37,81,204358.57,False,True
4560,1996,Married,1,Associate,Professional,32,58,94811.62,True,False
4561,1963,Divorced,2,Bachelor,White Collar,24,59,70450.06,False,True
4562,1956,Divorced,2,Associate,Retired,0,70,2423.01,False,True
4563,1990,Married,1,Bachelor,Professional,22,82,120541.13,False,True
4564,1971,Widowed,1,Associate,Blue Collar,12,79,57483.03,True,True
4565,1945,Married,5,High School,Retired,0,68,3279.08,True,True
4566,1967,Divorced,1,Associate,Blue Collar,10,80,48927.69,True,True
4567,2003,Single,0,Associate,White Collar,22,84,78399.21,False,False
4568,1983,Single,0,Associate,Self-Employed,12,75,125192.1,False,False
4569,1962,Divorced,3,Associate,Self-Employed,12,77,92878.42,True,True
4570,2000,Divorced,1,High School,Professional,35,73,126447.21,True,True
4571,1984,Married,3,High School,Professional,24,83,83393.84,False,False
4572,1941,Widowed,3,High School,Retired,0,59,3711.71,False,True
4573,1967,Married,2,High School,Blue Collar,10,78,51792.75,True,True
4574,1978,Single,0,Bachelor,White Collar,32,80,70270.31,False,False
4575,1987,Divorced,1,High School,Professional,35,74,115543.94,False,True
4576,1994,Single,0,Master,Executive,32,85,241308.47,True,True
4577,1993,Single,0,Associate,Professional,24,94,113553.75,True,True
4578,1997,Single,0,High School,Blue Collar,12,69,32951.34,False,False
4579,1998,Married,1,High School,White Collar,12,89,66308.1,False,True
4580,1991,Married,1,Master,Blue Collar,12,89,45892.76,True,True
4581,2006,Single,0,Associate,Student,0,79,12343.29,False,False
4582,1970,Married,0,Bachelor,Professional,22,82,146385.62,False,True
4583,1989,Divorced,2,Master,White Collar,22,75,53240.45,False,True
4584,2005,Single,0,High School,Student,0,93,14688.19,False,False
4585,1985,Married,3,Bachelor,White Collar,22,49,69000.53,False,True
4586,1977,Married,4,Bachelor,Professional,24,89,150136.29,True,False
4587,1990,Married,2,Master,Blue Collar,12,66,40101.01,True,True
4588,1962,Married,1,High School,White Collar,32,73,35845.81,True,True
4589,2001,Single,0,Master,Executive,32,72,240877.67,False,False
4590,1971,Divorced,3,Bachelor,White Collar,22,89,67181.96,True,True
4591,1974,Divorced,2,Master,Professional,24,72,145730.49,True,False
4592,1971,Divorced,0,High School,Self-Employed,32,68,86123.29,False,True
4593,1989,Married,1,Associate,Blue Collar,12,89,43980.03,True,True
4594,2002,Single,0,High School,White Collar,12,87,76101.81,False,False
4595,1979,Married,1,Master,Professional,22,72,111166.3,True,True
4596,2005,Single,0,High School,Student,0,71,9900.82,False,False
4597,1950,Married,1,Bachelor,Retired,10,58,3758.66,False,True
4598,1990,Married,3,High School,Professional,22,90,94614.58,True,True
4599,2007,Single,1,High School,Student,0,85,11941.53,False,False
4600,2002,Single,0,High School,Self-Employed,24,82,87194.12,False,False
4601,1963,Married,2,Bachelor,Blue Collar,12,77,33613.77,True,True
4602,2006,Single,0,High School,Student,10,61,10490.23,False,False
4603,1963,Married,4,Bachelor,Executive,32,69,117147.09,False,True
4604,1936,Widowed,2,Bachelor,Retired,10,64,1306.83,False,True
4605,1975,Divorced,1,Doctorate,Professional,32,84,120674.4,True,False
4606,1960,Married,1,Associate,Blue Collar,24,57,25395.0,False,True
4607,1988,Single,0,Bachelor,Professional,24,88,140383.67,False,True
4608,1965,Divorced,2,Associate,White Collar,22,90,67306.97,True,False
4609,1959,Married,4,High School,Retired,10,54,753.44,False,True
4610,1971,Married,5,Bachelor,White Collar,24,74,70639.35,False,True
4611,2006,Single,0,Bachelor,Student,0,86,12203.14,False,True
4612,1949,Widowed,4,High School,Retired,0,78,543.22,False,False
4613,2006,Married,1,High School,Student,0,59,8174.74,False,True
4614,1938,Widowed,1,Associate,Retired,10,70,2961.09,False,True
4615,1956,Married,1,Bachelor,Retired,0,69,372.55,False,True
4616,1980,Divorced,4,Associate,Blue Collar,10,73,54660.48,True,True
4617,1974,Married,3,Master,White Collar,22,95,85903.57,True,True
4618,1960,Divorced,1,High School,Professional,35,69,102595.32,True,False
4619,1968,Married,4,High School,Blue Collar,10,78,50754.56,True,True
4620,2004,Single,0,Master,Student,0,79,10495.59,False,True
4621,1980,Married,3,Associate,Blue Collar,22,78,47172.68,False,False
4622,1969,Married,4,Associate,White Collar,32,79,50668.51,True,True
4623,1968,Married,3,Master,Executive,32,82,225082.71,True,False
4624,1970,Divorced,1,High School,Self-Employed,12,66,65476.8,False,False
4625,1987,Single,0,High School,Blue Collar,12,78,31304.52,False,False
4626,1988,Single,0,Master,Self-Employed,22,79,116922.55,False,True
4627,1994,Single,0,Bachelor,Professional,24,62,100244.06,False,True
4628,1982,Divorced,3,Master,Self-Employed,24,66,54536.2,True,True
4629,1983,Married,0,Master,Professional,32,85,157870.86,True,True
4630,2004,Single,0,Associate,Student,10,76,9389.56,False,False
4631,1975,Divorced,1,Associate,White Collar,24,100,50627.49,True,True
4632,1995,Single,0,Associate,Professional,32,88,75242.99,False,True
4633,1990,Married,3,High School,Professional,24,82,106300.13,True,True
4634,1992,Married,0,Associate,Executive,24,93,238655.04,False,False
4635,1975,Divorced,1,Master,Executive,37,82,276791.27,False,True
4636,1987,Married,3,Doctorate,Professional,32,79,158684.14,False,False
4637,1966,Divorced,0,Master,Professional,24,59,123593.11,False,True
4638,1994,Single,0,Master,Professional,22,85,158713.99,True,False
4639,2001,Single,0,High School,Professional,32,94,123699.25,False,False
4640,2000,Married,2,Associate,Professional,22,74,138859.15,False,False
4641,1995,Married,1,High School,Professional,32,60,86762.66,True,False
4642,1943,Widowed,1,Associate,Retired,0,57,2683.24,False,False
4643,1994,Single,0,Master,Blue Collar,12,96,34299.2,True,True
4644,1966,Married,1,Bachelor,Self-Employed,22,74,87258.99,False,True
4645,1974,Married,2,Master,White Collar,22,89,90090.49,True,False
4646,1988,Married,1,Associate,Blue Collar,22,77,50335.56,False,False
4647,2000,Single,0,Associate,Blue Collar,10,75,51404.44,False,False
4648,1964,Divorced,1,High School,Blue Collar,10,94,31077.22,True,True
4649,1977,Married,3,Bachelor,White Collar,12,71,61518.78,False,False
4650,1980,Married,2,Associate,Blue Collar,10,73,57360.4,False,False
4651,1958,Married,3,Bachelor,Retired,0,76,1249.51,False,True
4652,2001,Single,0,Associate,Blue Collar,10,77,31844.9,False,True
4653,1959,Married,1,Bachelor,Retired,0,79,1818.65,False,True
4654,1985,Married,1,Master,Blue Collar,12,81,58458.49,True,True
4655,1990,Married,1,High School,Blue Collar,22,82,42137.52,True,True
4656,1998,Single,0,Associate,Self-Employed,22,73,40651.17,False,True
4657,1992,Single,0,Master,Professional,32,61,139836.84,False,False
4658,1981,Divorced,0,Master,Blue Collar,24,67,57433.63,False,True
4659,1971,Married,1,High School,Professional,24,66,112194.31,True,False
4660,2000,Single,0,Bachelor,Professional,32,82,90193.08,False,False
4661,1996,Single,0,Associate,White Collar,22,71,50024.3,True,False
4662,2006,Single,0,High School,Student,0,66,10851.35,False,True
4663,2007,Single,0,High School,Student,12,69,10507.45,False,True
4664,1997,Married,1,Associate,White Collar,32,83,46279.01,True,False
4665,1989,Married,4,Associate,Professional,24,84,136661.55,False,True
4666,2006,Single,0,Bachelor,Student,0,76,15919.56,False,False
4667,1972,Married,3,High School,Blue Collar,10,70,31883.11,False,True
4668,1958,Married,1,High School,Retired,0,77,2389.96,True,True
4669,2000,Divorced,1,Bachelor,White Collar,32,81,62910.33,True,False
4670,1981,Married,3,High School,Self-Employed,12,88,69765.64,False,True
4671,2002,Single,0,High School,White Collar,22,78,63213.17,False,False
4672,2005,Single,0,High School,Student,10,72,11184.41,True,True
4673,1982,Married,3,Associate,Blue Collar,10,87,42200.12,False,False
4674,1988,Married,1,Associate,Blue Collar,12,74,33471.96,True,False
4675,2005,Single,0,Bachelor,Student,0,73,14271.91,False,False
4676,2007,Single,0,Bachelor,Student,0,90,13265.45,False,False
4677,1984,Married,2,High School,Professional,24,91,73920.21,True,True
4678,1990,Single,0,High School,Blue Collar,10,79,38136.72,False,False
4679,1979,Married,1,Master,Professional,32,65,102293.56,False,True
4680,1957,Married,2,High School,Retired,0,86,1657.35,False,True
4681,1980,Divorced,2,High School,White Collar,24,79,44754.34,False,False
4682,1971,Married,2,High School,Blue Collar,12,76,44484.73,True,True
4683,1990,Divorced,2,Bachelor,White Collar,32,73,69587.05,False,False
4684,1970,Widowed,5,Bachelor,Blue Collar,12,85,48405.42,False,True
4685,2002,Single,0,High School,White Collar,24,69,54644.24,False,False
4686,1999,Single,0,High School,Blue Collar,10,67,47495.14,True,False
4687,1977,Divorced,1,Bachelor,Self-Employed,22,94,117287.44,False,True
4688,1972,Married,0,High School,Professional,32,65,99144.21,False,False
4689,1997,Single,0,Associate,Blue Collar,12,88,41677.03,True,False
4690,1957,Divorced,2,Bachelor,Retired,10,85,4200.24,False,False
4691,1975,Married,0,High School,Blue Collar,10,77,44339.52,True,True
4692,1950,Married,3,High School,Retired,0,61,2166.14,True,True
4693,1992,Married,0,Bachelor,Professional,22,84,133760.17,True,True
4694,1993,Married,0,Bachelor,Professional,22,92,100881.04,False,False
4695,1977,Single,0,Associate,White Collar,24,78,43375.82,True,True
4696,1987,Single,0,Associate,Blue Collar,12,69,49299.48,False,True
4697,1987,Married,1,Associate,White Collar,22,80,69134.75,False,False
4698,1982,Divorced,3,Associate,White Collar,12,62,59998.71,True,True
4699,1957,Widowed,1,High School,Retired,10,61,194.85,False,True
4700,1995,Married,2,High School,Blue Collar,10,76,53381.87,True,False
4701,1971,Divorced,2,Associate,White Collar,12,74,72692.29,True,True
4702,1997,Single,0,Associate,Professional,32,67,101837.61,True,True
4703,1968,Married,2,High School,White Collar,22,76,48042.14,True,True
4704,2005,Married,1,Associate,Student,0,86,12481.78,False,True
4705,1951,Widowed,2,Associate,Retired,0,68,94.88,False,True
4706,2006,Single,0,Doctorate,Student,0,59,14560.56,False,True
4707,2006,Single,0,Associate,Student,10,82,15664.69,False,False
4708,1983,Married,1,Bachelor,Blue Collar,10,94,52754.2,False,True
4709,1995,Single,0,High School,Blue Collar,12,83,54593.12,False,False
4710,1976,Married,2,Bachelor,Professional,24,75,107493.09,False,False
4711,2005,Single,1,Associate,Student,0,77,9040.38,True,True
4712,1998,Single,0,Bachelor,Professional,32,85,151313.5,True,False
4713,1999,Single,0,Master,Professional,32,81,156680.81,True,False
4714,1984,Married,4,High School,Professional,22,83,109377.62,False,False
4715,1976,Single,0,Master,Professional,22,64,103306.8,False,True
4716,1990,Married,3,Bachelor,White Collar,12,79,76504.89,True,True
4717,1989,Married,1,Bachelor,Self-Employed,12,73,40298.15,False,True
4718,2000,Single,0,Associate,Executive,32,83,250819.77,True,False
4719,1994,Single,0,Associate,White Collar,12,59,71281.64,False,True
4720,1994,Married,1,Master,Professional,32,74,98766.51,True,True
4721,1986,Married,3,High School,Blue Collar,22,82,32442.5,True,False
4722,1991,Single,0,Bachelor,Blue Collar,12,85,32521.92,False,False
